edge_type_id target_query source_query model_template delay dynamics_params
418 node_type_id=='471129934' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
419 node_type_id=='471129934' pop_name=='i5Htr3a' exp2syn 1.5 AMPA_ExcToExc.json
420 node_type_id=='471143169' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
421 node_type_id=='471143169' pop_name=='i5Htr3a' exp2syn 1.5 AMPA_ExcToExc.json
422 node_type_id=='471758398' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
423 node_type_id=='471767045' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
424 node_type_id=='471767045' pop_name=='i5Htr3a' exp2syn 1.5 AMPA_ExcToExc.json
425 node_type_id=='485574832' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
426 node_type_id=='485574832' pop_name=='i5Htr3a' exp2syn 1.5 AMPA_ExcToExc.json
427 node_type_id=='485835055' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
428 node_type_id=='485835055' pop_name=='i5Htr3a' exp2syn 1.5 AMPA_ExcToExc.json
429 node_type_id=='485880739' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
430 node_type_id=='485880739' pop_name=='i5Htr3a' exp2syn 1.5 AMPA_ExcToExc.json
431 node_type_id=='486052980' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
432 node_type_id=='486052980' pop_name=='i5Htr3a' exp2syn 1.5 AMPA_ExcToExc.json
433 node_type_id=='486110216' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
434 node_type_id=='486110216' pop_name=='i5Htr3a' exp2syn 1.5 AMPA_ExcToExc.json
435 node_type_id=='487664663' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
436 node_type_id=='487664663' pop_name=='i5Htr3a' exp2syn 1.5 AMPA_ExcToExc.json
437 node_type_id=='471129934' pop_name=='LIFi4Sst' exp2syn 1.5 GABA_InhToExc.json
438 node_type_id=='471767045' pop_name=='LIFi4Sst' exp2syn 1.5 GABA_InhToExc.json
439 node_type_id=='485574832' pop_name=='LIFi4Sst' exp2syn 1.5 GABA_InhToExc.json
440 node_type_id=='485835055' pop_name=='LIFi4Sst' exp2syn 1.5 GABA_InhToExc.json
441 node_type_id=='485880739' pop_name=='LIFi4Sst' exp2syn 1.5 GABA_InhToExc.json
442 node_type_id=='486052980' pop_name=='LIFi4Sst' exp2syn 1.5 GABA_InhToExc.json
443 node_type_id=='487664663' pop_name=='LIFi4Sst' exp2syn 1.5 GABA_InhToExc.json
444 node_type_id=='471129934' pop_name=='LIFe4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
445 node_type_id=='471143169' pop_name=='LIFe4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
446 node_type_id=='471767045' pop_name=='LIFe4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
447 node_type_id=='485574832' pop_name=='LIFe4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
448 node_type_id=='485835055' pop_name=='LIFe4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
449 node_type_id=='485880739' pop_name=='LIFe4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
450 node_type_id=='486052980' pop_name=='LIFe4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
451 node_type_id=='486110216' pop_name=='LIFe4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
452 node_type_id=='487664663' pop_name=='LIFe4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
453 node_type_id=='471129934' pop_name=='LIFe5noRbp4' exp2syn 1.5 AMPA_ExcToExc.json
454 node_type_id=='471143169' pop_name=='LIFe5noRbp4' exp2syn 1.5 AMPA_ExcToExc.json
455 node_type_id=='471758398' pop_name=='LIFe5noRbp4' exp2syn 1.5 AMPA_ExcToExc.json
456 node_type_id=='471767045' pop_name=='LIFe5noRbp4' exp2syn 1.5 AMPA_ExcToExc.json
457 node_type_id=='485574832' pop_name=='LIFe5noRbp4' exp2syn 1.5 AMPA_ExcToExc.json
458 node_type_id=='485835055' pop_name=='LIFe5noRbp4' exp2syn 1.5 AMPA_ExcToExc.json
459 node_type_id=='485880739' pop_name=='LIFe5noRbp4' exp2syn 1.5 AMPA_ExcToExc.json
460 node_type_id=='486052980' pop_name=='LIFe5noRbp4' exp2syn 1.5 AMPA_ExcToExc.json
461 node_type_id=='486110216' pop_name=='LIFe5noRbp4' exp2syn 1.5 AMPA_ExcToExc.json
462 node_type_id=='487664663' pop_name=='LIFe5noRbp4' exp2syn 1.5 AMPA_ExcToExc.json
463 node_type_id=='471129934' pop_name=='LIFe6Ntsr1' exp2syn 3.5 AMPA_ExcToExc.json
464 node_type_id=='471143169' pop_name=='LIFe6Ntsr1' exp2syn 3.5 AMPA_ExcToExc.json
465 node_type_id=='471758398' pop_name=='LIFe6Ntsr1' exp2syn 3.5 AMPA_ExcToExc.json
466 node_type_id=='471767045' pop_name=='LIFe6Ntsr1' exp2syn 3.5 AMPA_ExcToExc.json
467 node_type_id=='485574832' pop_name=='LIFe6Ntsr1' exp2syn 3.5 AMPA_ExcToExc.json
468 node_type_id=='485835055' pop_name=='LIFe6Ntsr1' exp2syn 3.5 AMPA_ExcToExc.json
469 node_type_id=='485880739' pop_name=='LIFe6Ntsr1' exp2syn 3.5 AMPA_ExcToExc.json
470 node_type_id=='486052980' pop_name=='LIFe6Ntsr1' exp2syn 3.5 AMPA_ExcToExc.json
471 node_type_id=='486110216' pop_name=='LIFe6Ntsr1' exp2syn 3.5 AMPA_ExcToExc.json
472 node_type_id=='487664663' pop_name=='LIFe6Ntsr1' exp2syn 3.5 AMPA_ExcToExc.json
473 node_type_id=='471129934' pop_name=='LIFi6Htr3a' exp2syn 1.5 GABA_InhToExc.json
474 node_type_id=='471143169' pop_name=='LIFi6Htr3a' exp2syn 1.5 GABA_InhToExc.json
475 node_type_id=='471767045' pop_name=='LIFi6Htr3a' exp2syn 1.5 GABA_InhToExc.json
476 node_type_id=='485574832' pop_name=='LIFi6Htr3a' exp2syn 1.5 GABA_InhToExc.json
477 node_type_id=='485835055' pop_name=='LIFi6Htr3a' exp2syn 1.5 GABA_InhToExc.json
478 node_type_id=='485880739' pop_name=='LIFi6Htr3a' exp2syn 1.5 GABA_InhToExc.json
479 node_type_id=='486052980' pop_name=='LIFi6Htr3a' exp2syn 1.5 GABA_InhToExc.json
480 node_type_id=='486110216' pop_name=='LIFi6Htr3a' exp2syn 1.5 GABA_InhToExc.json
481 node_type_id=='487664663' pop_name=='LIFi6Htr3a' exp2syn 1.5 GABA_InhToExc.json
482 node_type_id=='471129934' pop_name=='LIFi23Sst' exp2syn 1.5 GABA_InhToExc.json
483 node_type_id=='471767045' pop_name=='LIFi23Sst' exp2syn 1.5 GABA_InhToExc.json
484 node_type_id=='485574832' pop_name=='LIFi23Sst' exp2syn 1.5 GABA_InhToExc.json
485 node_type_id=='485835055' pop_name=='LIFi23Sst' exp2syn 1.5 GABA_InhToExc.json
486 node_type_id=='485880739' pop_name=='LIFi23Sst' exp2syn 1.5 GABA_InhToExc.json
487 node_type_id=='486052980' pop_name=='LIFi23Sst' exp2syn 1.5 GABA_InhToExc.json
488 node_type_id=='486110216' pop_name=='LIFi23Sst' exp2syn 1.5 GABA_InhToExc.json
489 node_type_id=='487664663' pop_name=='LIFi23Sst' exp2syn 1.5 GABA_InhToExc.json
490 node_type_id=='471129934' pop_name=='LIFi5Htr3a' exp2syn 1.5 GABA_InhToExc.json
491 node_type_id=='471767045' pop_name=='LIFi5Htr3a' exp2syn 1.5 GABA_InhToExc.json
492 node_type_id=='485574832' pop_name=='LIFi5Htr3a' exp2syn 1.5 GABA_InhToExc.json
493 node_type_id=='485835055' pop_name=='LIFi5Htr3a' exp2syn 1.5 GABA_InhToExc.json
494 node_type_id=='485880739' pop_name=='LIFi5Htr3a' exp2syn 1.5 GABA_InhToExc.json
495 node_type_id=='486052980' pop_name=='LIFi5Htr3a' exp2syn 1.5 GABA_InhToExc.json
496 node_type_id=='486110216' pop_name=='LIFi5Htr3a' exp2syn 1.5 GABA_InhToExc.json
497 node_type_id=='487664663' pop_name=='LIFi5Htr3a' exp2syn 1.5 GABA_InhToExc.json
498 node_type_id=='471129934' pop_name=='LIFi6Sst' exp2syn 1.5 GABA_InhToExc.json
499 node_type_id=='471143169' pop_name=='LIFi6Sst' exp2syn 1.5 GABA_InhToExc.json
500 node_type_id=='471767045' pop_name=='LIFi6Sst' exp2syn 1.5 GABA_InhToExc.json
501 node_type_id=='485574832' pop_name=='LIFi6Sst' exp2syn 1.5 GABA_InhToExc.json
502 node_type_id=='485835055' pop_name=='LIFi6Sst' exp2syn 1.5 GABA_InhToExc.json
503 node_type_id=='485880739' pop_name=='LIFi6Sst' exp2syn 1.5 GABA_InhToExc.json
504 node_type_id=='486052980' pop_name=='LIFi6Sst' exp2syn 1.5 GABA_InhToExc.json
505 node_type_id=='486110216' pop_name=='LIFi6Sst' exp2syn 1.5 GABA_InhToExc.json
506 node_type_id=='487664663' pop_name=='LIFi6Sst' exp2syn 1.5 GABA_InhToExc.json
507 node_type_id=='471129934' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToExc.json
508 node_type_id=='471143169' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToExc.json
509 node_type_id=='471767045' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToExc.json
510 node_type_id=='485574832' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToExc.json
511 node_type_id=='485835055' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToExc.json
512 node_type_id=='485880739' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToExc.json
513 node_type_id=='486052980' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToExc.json
514 node_type_id=='486110216' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToExc.json
515 node_type_id=='487664663' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToExc.json
516 node_type_id=='471129934' pop_name=='i1Htr3a' exp2syn 3.8 GABA_InhToExc.json
517 node_type_id=='471143169' pop_name=='i1Htr3a' exp2syn 3.8 GABA_InhToExc.json
518 node_type_id=='471758398' pop_name=='i1Htr3a' exp2syn 3.8 GABA_InhToExc.json
519 node_type_id=='471767045' pop_name=='i1Htr3a' exp2syn 3.8 GABA_InhToExc.json
520 node_type_id=='485574832' pop_name=='i1Htr3a' exp2syn 3.8 GABA_InhToExc.json
521 node_type_id=='485835055' pop_name=='i1Htr3a' exp2syn 3.8 GABA_InhToExc.json
522 node_type_id=='485880739' pop_name=='i1Htr3a' exp2syn 3.8 GABA_InhToExc.json
523 node_type_id=='486052980' pop_name=='i1Htr3a' exp2syn 3.8 GABA_InhToExc.json
524 node_type_id=='486110216' pop_name=='i1Htr3a' exp2syn 3.8 GABA_InhToExc.json
525 node_type_id=='487664663' pop_name=='i1Htr3a' exp2syn 3.8 GABA_InhToExc.json
526 node_type_id=='471129934' pop_name=='LIFi1Htr3a' exp2syn 3.8 GABA_InhToExc.json
527 node_type_id=='471143169' pop_name=='LIFi1Htr3a' exp2syn 3.8 GABA_InhToExc.json
528 node_type_id=='471767045' pop_name=='LIFi1Htr3a' exp2syn 3.8 GABA_InhToExc.json
529 node_type_id=='485574832' pop_name=='LIFi1Htr3a' exp2syn 3.8 GABA_InhToExc.json
530 node_type_id=='485835055' pop_name=='LIFi1Htr3a' exp2syn 3.8 GABA_InhToExc.json
531 node_type_id=='485880739' pop_name=='LIFi1Htr3a' exp2syn 3.8 GABA_InhToExc.json
532 node_type_id=='486052980' pop_name=='LIFi1Htr3a' exp2syn 3.8 GABA_InhToExc.json
533 node_type_id=='486110216' pop_name=='LIFi1Htr3a' exp2syn 3.8 GABA_InhToExc.json
534 node_type_id=='487664663' pop_name=='LIFi1Htr3a' exp2syn 3.8 GABA_InhToExc.json
535 node_type_id=='471143169' pop_name=='i5Htr3a' exp2syn 1.5 GABA_InhToExc.json
536 node_type_id=='486110216' pop_name=='i6Htr3a' exp2syn 1.5 GABA_InhToExc.json
537 node_type_id=='471143169' pop_name=='LIFi23Pvalb' exp2syn 0.9 GABA_InhToExc.json
538 node_type_id=='486110216' pop_name=='LIFi4Sst' exp2syn 1.5 GABA_InhToExc.json
539 node_type_id=='471758398' pop_name=='LIFe4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
547 node_type_id=='486110216' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
562 node_type_id=='471758398' pop_name=='LIFi6Pvalb' exp2syn 0.9 GABA_InhToExc.json
565 node_type_id=='471758398' pop_name=='LIFi23Pvalb' exp2syn 0.9 GABA_InhToExc.json
571 node_type_id=='471758398' pop_name=='LIFi4Sst' exp2syn 1.5 GABA_InhToExc.json
578 node_type_id=='471758398' pop_name=='LIFi6Sst' exp2syn 1.5 GABA_InhToExc.json
579 node_type_id=='471758398' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToExc.json
582 node_type_id=='471758398' pop_name=='LIFi1Htr3a' exp2syn 3.8 GABA_InhToExc.json
584 node_type_id=='487661754' pop_name=='e5Rbp4' exp2syn 3.0 AMPA_ExcToExc.json
585 node_type_id=='487661754' pop_name=='e23Cux2' exp2syn 1.6 AMPA_ExcToExc.json
586 node_type_id=='487661754' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
587 node_type_id=='487661754' pop_name=='e4Scnn1a' exp2syn 2.3 AMPA_ExcToExc.json
588 node_type_id=='487661754' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
589 node_type_id=='487661754' pop_name=='e4other' exp2syn 2.3 AMPA_ExcToExc.json
590 node_type_id=='487661754' pop_name=='i4Pvalb' exp2syn 0.9 GABA_InhToExc.json
591 node_type_id=='487661754' pop_name=='e4Rorb' exp2syn 2.3 AMPA_ExcToExc.json
592 node_type_id=='487661754' pop_name=='LIFe4Rorb' exp2syn 2.3 AMPA_ExcToExc.json
593 node_type_id=='487661754' pop_name=='i4Htr3a' exp2syn 1.5 GABA_InhToExc.json
594 node_type_id=='487661754' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToExc.json
595 node_type_id=='487661754' pop_name=='e4Nr5a1' exp2syn 2.3 AMPA_ExcToExc.json
596 node_type_id=='487661754' pop_name=='e5noRbp4' exp2syn 3.0 AMPA_ExcToExc.json
597 node_type_id=='487661754' pop_name=='LIFi23Htr3a' exp2syn 1.5 GABA_InhToExc.json
598 node_type_id=='487661754' pop_name=='i23Htr3a' exp2syn 1.5 GABA_InhToExc.json
599 node_type_id=='487661754' pop_name=='e4Rorb' exp2syn 1.5 GABA_InhToExc.json
600 node_type_id=='487661754' pop_name=='i23Sst' exp2syn 1.5 GABA_InhToExc.json
601 node_type_id=='487661754' pop_name=='i5Sst' exp2syn 1.5 GABA_InhToExc.json
602 node_type_id=='487661754' pop_name=='LIFe5Rbp4' exp2syn 3.0 AMPA_ExcToExc.json
603 node_type_id=='487661754' pop_name=='LIFe23Cux2' exp2syn 1.6 AMPA_ExcToExc.json
604 node_type_id=='487661754' pop_name=='LIFi6Pvalb' exp2syn 0.9 GABA_InhToExc.json
605 node_type_id=='487661754' pop_name=='LIFe4Scnn1a' exp2syn 2.3 AMPA_ExcToExc.json
606 node_type_id=='487661754' pop_name=='LIFi23Pvalb' exp2syn 0.9 GABA_InhToExc.json
607 node_type_id=='487661754' pop_name=='LIFe4other' exp2syn 2.3 AMPA_ExcToExc.json
608 node_type_id=='487661754' pop_name=='LIFi4Pvalb' exp2syn 0.9 GABA_InhToExc.json
609 node_type_id=='487661754' pop_name=='LIFe4Rorb' exp2syn 2.3 AMPA_ExcToExc.json
610 node_type_id=='487661754' pop_name=='LIFi4Htr3a' exp2syn 1.5 GABA_InhToExc.json
611 node_type_id=='487661754' pop_name=='LIFi4Sst' exp2syn 1.5 GABA_InhToExc.json
612 node_type_id=='487661754' pop_name=='LIFe4Nr5a1' exp2syn 2.3 AMPA_ExcToExc.json
613 node_type_id=='487661754' pop_name=='LIFe5noRbp4' exp2syn 3.0 AMPA_ExcToExc.json
614 node_type_id=='487661754' pop_name=='LIFi23Htr3a' exp2syn 1.5 GABA_InhToExc.json
615 node_type_id=='487661754' pop_name=='i23Htr3a' exp2syn 1.5 GABA_InhToExc.json
616 node_type_id=='487661754' pop_name=='LIFi23Sst' exp2syn 1.5 GABA_InhToExc.json
617 node_type_id=='487661754' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToExc.json
618 node_type_id=='487661754' pop_name=='i1Htr3a' exp2syn 3.8 GABA_InhToExc.json
619 node_type_id=='487661754' pop_name=='LIFi1Htr3a' exp2syn 3.8 GABA_InhToExc.json
620 node_type_id=='487661754' pop_name=='LIFi23Htr3a' exp2syn 1.5 GABA_InhToExc.json
641 node_type_id=='321708130' pop_name=='e5Rbp4' exp2syn 1.2 AMPA_ExcToInh.json
642 node_type_id=='471087830' pop_name=='e5Rbp4' exp2syn 1.2 AMPA_ExcToInh.json
643 node_type_id=='478058328' pop_name=='e5Rbp4' exp2syn 1.2 AMPA_ExcToInh.json
644 node_type_id=='478828646' pop_name=='e5Rbp4' exp2syn 1.2 AMPA_ExcToInh.json
647 node_type_id=='321708130' pop_name=='i6Pvalb' exp2syn 1.6 GABA_InhToInh.json
648 node_type_id=='471087830' pop_name=='i6Pvalb' exp2syn 1.6 GABA_InhToInh.json
649 node_type_id=='478058328' pop_name=='i6Pvalb' exp2syn 1.6 GABA_InhToInh.json
650 node_type_id=='478828646' pop_name=='i6Pvalb' exp2syn 1.6 GABA_InhToInh.json
655 node_type_id=='321708130' pop_name=='i5Pvalb' exp2syn 1.6 GABA_InhToInh.json
656 node_type_id=='471087830' pop_name=='i5Pvalb' exp2syn 1.6 GABA_InhToInh.json
657 node_type_id=='478058328' pop_name=='i5Pvalb' exp2syn 1.6 GABA_InhToInh.json
658 node_type_id=='478828646' pop_name=='i5Pvalb' exp2syn 1.6 GABA_InhToInh.json
665 node_type_id=='321708130' pop_name=='e5noRbp4' exp2syn 1.2 AMPA_ExcToInh.json
666 node_type_id=='471087830' pop_name=='e5noRbp4' exp2syn 1.2 AMPA_ExcToInh.json
667 node_type_id=='478058328' pop_name=='e5noRbp4' exp2syn 1.2 AMPA_ExcToInh.json
668 node_type_id=='478828646' pop_name=='e5noRbp4' exp2syn 1.2 AMPA_ExcToInh.json
670 node_type_id=='321708130' pop_name=='e6Ntsr1' exp2syn 1.2 AMPA_ExcToInh.json
671 node_type_id=='471087830' pop_name=='e6Ntsr1' exp2syn 1.2 AMPA_ExcToInh.json
672 node_type_id=='478058328' pop_name=='e6Ntsr1' exp2syn 1.2 AMPA_ExcToInh.json
673 node_type_id=='478828646' pop_name=='e6Ntsr1' exp2syn 1.2 AMPA_ExcToInh.json
674 node_type_id=='321708130' pop_name=='i6Htr3a' exp2syn 1.5 GABA_InhToInh.json
675 node_type_id=='471087830' pop_name=='i6Htr3a' exp2syn 1.5 GABA_InhToInh.json
676 node_type_id=='478058328' pop_name=='i6Htr3a' exp2syn 1.5 GABA_InhToInh.json
677 node_type_id=='478828646' pop_name=='i6Htr3a' exp2syn 1.5 GABA_InhToInh.json
682 node_type_id=='321708130' pop_name=='i6Htr3a' exp2syn 1.5 GABA_InhToInh.json
683 node_type_id=='321708130' pop_name=='i5Htr3a' exp2syn 1.5 GABA_InhToInh.json
684 node_type_id=='471087830' pop_name=='i5Htr3a' exp2syn 1.5 GABA_InhToInh.json
685 node_type_id=='471087830' pop_name=='i6Htr3a' exp2syn 1.5 GABA_InhToInh.json
686 node_type_id=='478058328' pop_name=='i6Htr3a' exp2syn 1.5 GABA_InhToInh.json
687 node_type_id=='478058328' pop_name=='i5Htr3a' exp2syn 1.5 GABA_InhToInh.json
688 node_type_id=='478828646' pop_name=='i5Htr3a' exp2syn 1.5 GABA_InhToInh.json
689 node_type_id=='478828646' pop_name=='i6Htr3a' exp2syn 1.5 GABA_InhToInh.json
692 node_type_id=='321708130' pop_name=='i6Sst' exp2syn 1.5 GABA_InhToInh.json
693 node_type_id=='471087830' pop_name=='i6Sst' exp2syn 1.5 GABA_InhToInh.json
694 node_type_id=='478058328' pop_name=='i6Sst' exp2syn 1.5 GABA_InhToInh.json
695 node_type_id=='478828646' pop_name=='i6Sst' exp2syn 1.5 GABA_InhToInh.json
696 node_type_id=='321708130' pop_name=='i5Sst' exp2syn 1.5 GABA_InhToInh.json
697 node_type_id=='471087830' pop_name=='i5Sst' exp2syn 1.5 GABA_InhToInh.json
698 node_type_id=='478058328' pop_name=='i5Sst' exp2syn 1.5 GABA_InhToInh.json
699 node_type_id=='478828646' pop_name=='i5Sst' exp2syn 1.5 GABA_InhToInh.json
701 node_type_id=='321708130' pop_name=='LIFe5Rbp4' exp2syn 1.2 AMPA_ExcToInh.json
702 node_type_id=='471087830' pop_name=='LIFe5Rbp4' exp2syn 1.2 AMPA_ExcToInh.json
703 node_type_id=='478058328' pop_name=='LIFe5Rbp4' exp2syn 1.2 AMPA_ExcToInh.json
704 node_type_id=='478828646' pop_name=='LIFe5Rbp4' exp2syn 1.2 AMPA_ExcToInh.json
707 node_type_id=='321708130' pop_name=='LIFi6Pvalb' exp2syn 1.6 GABA_InhToInh.json
708 node_type_id=='471087830' pop_name=='LIFi6Pvalb' exp2syn 1.6 GABA_InhToInh.json
709 node_type_id=='478058328' pop_name=='LIFi6Pvalb' exp2syn 1.6 GABA_InhToInh.json
710 node_type_id=='478828646' pop_name=='LIFi6Pvalb' exp2syn 1.6 GABA_InhToInh.json
715 node_type_id=='321708130' pop_name=='LIFi5Pvalb' exp2syn 1.6 GABA_InhToInh.json
716 node_type_id=='471087830' pop_name=='LIFi5Pvalb' exp2syn 1.6 GABA_InhToInh.json
717 node_type_id=='478058328' pop_name=='LIFi5Pvalb' exp2syn 1.6 GABA_InhToInh.json
718 node_type_id=='478828646' pop_name=='LIFi5Pvalb' exp2syn 1.6 GABA_InhToInh.json
720 node_type_id=='321708130' pop_name=='i5Htr3a' exp2syn 1.2 AMPA_ExcToInh.json
721 node_type_id=='471087830' pop_name=='i5Htr3a' exp2syn 1.2 AMPA_ExcToInh.json
722 node_type_id=='478058328' pop_name=='i5Htr3a' exp2syn 1.2 AMPA_ExcToInh.json
723 node_type_id=='478828646' pop_name=='i5Htr3a' exp2syn 1.2 AMPA_ExcToInh.json
729 node_type_id=='321708130' pop_name=='LIFe5noRbp4' exp2syn 1.2 AMPA_ExcToInh.json
730 node_type_id=='471087830' pop_name=='LIFe5noRbp4' exp2syn 1.2 AMPA_ExcToInh.json
731 node_type_id=='478058328' pop_name=='LIFe5noRbp4' exp2syn 1.2 AMPA_ExcToInh.json
732 node_type_id=='478828646' pop_name=='LIFe5noRbp4' exp2syn 1.2 AMPA_ExcToInh.json
734 node_type_id=='321708130' pop_name=='LIFe6Ntsr1' exp2syn 1.2 AMPA_ExcToInh.json
735 node_type_id=='471087830' pop_name=='LIFe6Ntsr1' exp2syn 1.2 AMPA_ExcToInh.json
736 node_type_id=='478058328' pop_name=='LIFe6Ntsr1' exp2syn 1.2 AMPA_ExcToInh.json
737 node_type_id=='478828646' pop_name=='LIFe6Ntsr1' exp2syn 1.2 AMPA_ExcToInh.json
738 node_type_id=='321708130' pop_name=='LIFi6Htr3a' exp2syn 1.5 GABA_InhToInh.json
739 node_type_id=='471087830' pop_name=='LIFi6Htr3a' exp2syn 1.5 GABA_InhToInh.json
740 node_type_id=='478058328' pop_name=='LIFi6Htr3a' exp2syn 1.5 GABA_InhToInh.json
741 node_type_id=='478828646' pop_name=='LIFi6Htr3a' exp2syn 1.5 GABA_InhToInh.json
745 node_type_id=='321708130' pop_name=='LIFi5Htr3a' exp2syn 1.5 GABA_InhToInh.json
746 node_type_id=='471087830' pop_name=='LIFi5Htr3a' exp2syn 1.5 GABA_InhToInh.json
747 node_type_id=='478058328' pop_name=='LIFi5Htr3a' exp2syn 1.5 GABA_InhToInh.json
748 node_type_id=='478828646' pop_name=='LIFi5Htr3a' exp2syn 1.5 GABA_InhToInh.json
750 node_type_id=='321708130' pop_name=='LIFi6Sst' exp2syn 1.5 GABA_InhToInh.json
751 node_type_id=='471087830' pop_name=='LIFi6Sst' exp2syn 1.5 GABA_InhToInh.json
752 node_type_id=='478058328' pop_name=='LIFi6Sst' exp2syn 1.5 GABA_InhToInh.json
753 node_type_id=='478828646' pop_name=='LIFi6Sst' exp2syn 1.5 GABA_InhToInh.json
754 node_type_id=='321708130' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToInh.json
755 node_type_id=='471087830' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToInh.json
756 node_type_id=='478058328' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToInh.json
757 node_type_id=='478828646' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToInh.json
761 node_type_id=='314900022' pop_name=='e5Rbp4' exp2syn 2.5 AMPA_ExcToExc.json
762 node_type_id=='348592897' pop_name=='e5Rbp4' exp2syn 2.5 AMPA_ExcToExc.json
763 node_type_id=='395830185' pop_name=='e5Rbp4' exp2syn 2.5 AMPA_ExcToExc.json
764 node_type_id=='469798159' pop_name=='e5Rbp4' exp2syn 2.5 AMPA_ExcToExc.json
765 node_type_id=='476126528' pop_name=='e5Rbp4' exp2syn 2.5 AMPA_ExcToExc.json
766 node_type_id=='476218657' pop_name=='e5Rbp4' exp2syn 2.5 AMPA_ExcToExc.json
767 node_type_id=='314900022' pop_name=='e23Cux2' exp2syn 1.6 AMPA_ExcToExc.json
768 node_type_id=='348592897' pop_name=='e23Cux2' exp2syn 1.6 AMPA_ExcToExc.json
769 node_type_id=='395830185' pop_name=='e23Cux2' exp2syn 1.6 AMPA_ExcToExc.json
770 node_type_id=='469798159' pop_name=='e23Cux2' exp2syn 1.6 AMPA_ExcToExc.json
771 node_type_id=='476126528' pop_name=='e23Cux2' exp2syn 1.6 AMPA_ExcToExc.json
772 node_type_id=='476218657' pop_name=='e23Cux2' exp2syn 1.6 AMPA_ExcToExc.json
773 node_type_id=='314900022' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
774 node_type_id=='348592897' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
775 node_type_id=='395830185' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
776 node_type_id=='469798159' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
777 node_type_id=='476126528' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
778 node_type_id=='476218657' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
779 node_type_id=='314900022' pop_name=='e4Scnn1a' exp2syn 1.3 AMPA_ExcToExc.json
